model,triplet_uuid,outlet_idx,sentence_idx,category,biased,has_lex,has_inf,has_both_types,quote_status,mean_abs_shap,max_abs_shap,n_tokens,n_word_attribs
daroberta,2742e9c1-2943-496f-8b23-faf5332e1612,1,1,FN,1,0,1,0,no_quote,0.021057076697769468,0.07568462379276752,36,29
daroberta,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,3,FN,1,0,1,0,all_in_quote,0.035811707532654204,0.09546509734354913,21,12
daroberta,aab91277-8d56-4844-a581-45630f873f49,1,39,FN,1,1,0,0,no_quote,0.025892843979270625,0.2609576879767701,39,31
daroberta,b5eefefb-2a33-45de-abe1-f855c94165f4,2,28,FN,1,0,1,0,all_in_quote,0.0739714213530533,0.15409496030770242,15,10
daroberta,2b9468af-4ab0-4f25-85f4-c3ef93d72006,1,9,FN,1,0,1,0,all_in_quote,0.020059554968805363,0.09282501018606126,33,20
daroberta,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,29,FN,1,0,1,0,all_in_quote,0.017756953664238743,0.08654002496041358,32,23
daroberta,45bd61bc-c356-4450-9e3a-cbfc862b09fd,3,9,FN,1,0,1,0,no_quote,0.04176496874114452,0.09333810955286026,27,21
daroberta,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,1,2,FN,1,0,1,0,no_quote,0.03849390793475323,0.33467170415678993,39,32
daroberta,01c59743-7082-44fc-8414-3c04126f470f,2,2,FN,1,1,0,0,no_quote,0.02473105197174709,0.13005028915806457,40,30
daroberta,d3a1ce0a-fc48-4827-a278-8f0ce8c7a519,1,14,FN,1,0,1,0,all_in_quote,0.018916540050345702,0.06279510368282595,27,18
daroberta,6b541575-99b1-40d2-8730-9bb868ee38ed,3,14,FN,1,0,1,0,all_in_quote,0.06809185758734551,0.1578665233682841,16,13
daroberta,8385a996-1afc-4778-a06d-7070a8f19e27,2,11,FN,1,0,1,0,all_in_quote,0.05887455275903145,0.12755896783589074,19,13
daroberta,eadabee7-3db9-43c4-a485-3e8b1882cd3c,1,3,FN,1,1,1,1,all_in_quote,0.009249755270490101,0.043883941252715886,35,29
daroberta,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,2,18,FN,1,0,1,0,all_in_quote,0.03780781416938192,0.3392096715979278,32,24
daroberta,2b9468af-4ab0-4f25-85f4-c3ef93d72006,3,2,FN,1,1,0,0,no_quote,0.011594407381337907,0.04162640332315977,38,33
daroberta,08bb9bee-c167-4c17-9c6d-4a1259231eb7,3,1,FN,1,0,1,0,all_in_quote,0.009354913535336143,0.04706490330863744,40,34
daroberta,ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,2,20,FN,1,0,1,0,no_quote,0.014664963666822703,0.052864359808154404,26,21
daroberta,df5fe55a-dfcb-4817-8631-830f47c21a72,1,2,FN,1,1,0,0,no_quote,0.03717661675281164,0.0964813707396388,25,21
daroberta,70c744ad-e950-445c-8a7a-0782b0a7d20b,3,14,FN,1,0,1,0,no_quote,0.01956998375426873,0.13187670847401023,50,40
daroberta,8abec8d9-50a2-480e-969a-157f94954f4d,2,21,FN,1,1,0,0,no_quote,0.09964613862232202,0.24962729192338884,13,9
daroberta,4f473faf-f928-4cfd-8bed-00578be9db9a,3,21,FN,1,0,1,0,all_in_quote,0.049090385837997824,0.12075898377224803,15,9
daroberta,79bf99c6-6fca-4ce4-8ae1-8771de026142,2,4,FN,1,0,1,0,no_quote,0.05204252515207319,0.23086345801129937,24,17
daroberta,79bf99c6-6fca-4ce4-8ae1-8771de026142,2,36,FN,1,0,1,0,all_in_quote,0.04387667775154114,0.11455660127103329,13,6
daroberta,8385a996-1afc-4778-a06d-7070a8f19e27,1,5,FN,1,0,1,0,all_in_quote,0.02100406105093884,0.08648377889767289,39,22
daroberta,9879bbc0-eab3-482f-bf6b-a4b519393986,3,35,FN,1,1,0,0,no_quote,0.004229942765558095,0.02850984668669601,47,40
daroberta,f688c56d-7fae-42ef-b7f7-7db207b58d27,1,6,FN,1,0,1,0,all_in_quote,0.10471907563300596,0.2479532037395984,15,9
daroberta,f688c56d-7fae-42ef-b7f7-7db207b58d27,2,8,FN,1,0,1,0,no_quote,0.015118015877052873,0.09419835303145062,60,46
daroberta,4f473faf-f928-4cfd-8bed-00578be9db9a,2,3,FN,1,1,0,0,all_in_quote,0.009598227152711754,0.05186770821455866,41,30
daroberta,7a97de89-1433-46f7-bcc2-f80b041cb9a0,1,23,FN,1,0,1,0,no_quote,0.013394139021901145,0.04723378218477592,41,28
daroberta,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,3,7,FN,1,0,1,0,no_quote,0.01901397292526764,0.15016060322523117,46,37
daroberta,c9e4d35f-aeae-462b-a8bf-e08d09a93b6e,3,21,FN,1,0,1,0,no_quote,0.035119169489351204,0.11260596080683172,27,24
daroberta,08bb9bee-c167-4c17-9c6d-4a1259231eb7,1,7,FN,1,0,1,0,no_quote,0.018437920886481926,0.16983642242848873,52,39
daroberta,1bb79cc1-5d69-4136-a23d-6dbd300cbf25,1,16,FN,1,0,1,0,no_quote,0.005957866125906599,0.04628301192341106,75,61
daroberta,8dc7ccfe-5cf0-482f-9101-a7c69881da4d,1,11,FN,1,0,1,0,no_quote,0.01225339031144459,0.041018926713149995,39,30
daroberta,1b96a5db-8974-46d3-82d7-5dfef02f650e,3,24,FN,1,0,1,0,no_quote,0.05058769202114184,0.18855967934775564,22,17
daroberta,c99adbdd-eaf3-4844-9548-2642e80de4e2,3,16,FN,1,1,0,0,no_quote,0.04614908224903047,0.09353992517571896,16,13
daroberta,d3a1ce0a-fc48-4827-a278-8f0ce8c7a519,2,29,FN,1,1,0,0,no_quote,0.028769227025646063,0.08469821535982192,26,21
daroberta,b7021938-ff8d-42ea-adec-5704c0b65237,2,32,FN,1,0,1,0,all_in_quote,0.06544300128838845,0.13136112038046122,15,7
daroberta,96b7046f-f584-422f-a626-6f86a26dfd8b,3,15,FN,1,0,1,0,all_in_quote,0.005429453287711916,0.035615182792147,56,34
daroberta,ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,1,26,FN,1,0,1,0,no_quote,0.01830623833413579,0.05383524904027581,31,19
